PCA,CLUSTERING,K,DISTANCE/WSS,TRAIN_TIME,TEST_TIME,PRECISION,RECALL,ACCURACY
139,minibatch,2,169987793.56530762,0.14515352249145508,982.8698699474335,10.367659871057676,16.503359083076806,47.935180345007836
139,minibatch,3,165082334.32165527,0.1735210418701172,658.4902396202087,10.31538595574142,17.477251166482738,47.307893361212756
139,minibatch,4,160474662.1786499,0.1750192642211914,672.6117117404938,10.663878724516467,17.75294075346349,49.32915142010803
139,minibatch,5,154306249.04412842,0.19360852241516113,392.99385714530945,12.476041122146714,19.672797096999922,51.22843700993205
139,minibatch,6,153951224.28405762,0.18749403953552246,393.61226654052734,12.493465760585467,19.409816432816953,51.40268339431957
139,minibatch,7,151551251.00299072,0.19221067428588867,329.91318798065186,11.77905558459662,18.98702002727094,50.00871231921937
139,minibatch,8,148550993.42523193,0.20485806465148926,261.78822565078735,12.859383167799269,20.543510428507812,52.95347621536853
139,minibatch,9,148200225.44244385,0.2189929485321045,278.0429673194885,12.702561421850497,20.71633241784836,53.52848928384736
139,minibatch,10,149166058.40014648,0.22196555137634277,241.1270124912262,11.151768600801534,19.117939909889724,51.001916710228265
139,minibatch,11,145868927.16619873,0.23318886756896973,235.84558248519897,13.38212232096184,20.773819895618118,54.26032409827496
139,minibatch,12,141805514.8768921,0.3325667381286621,188.69669222831726,14.148806412266946,21.720558584123665,55.480048788987624
139,minibatch,13,140648267.76397705,0.46476173400878906,167.02497243881226,14.323052796654471,22.155662869201816,55.985363303711445
139,minibatch,14,142374493.96173096,0.2579224109649658,172.80392909049988,13.81773828193065,21.761644775235993,55.462624150548876
139,minibatch,15,144692861.54278564,0.27771568298339844,187.49064207077026,14.445025265725736,20.90245106580705,53.371667537898595
139,minibatch,16,143362388.64123535,0.2727346420288086,153.64685559272766,14.39275135040948,21.21989063965018,54.39972120578498
139,minibatch,17,141921335.0661621,0.28743577003479004,154.64651465415955,13.765464366614394,21.804729268137528,55.07928210489632
139,minibatch,18,141120185.24145508,0.2969849109649658,149.02803254127502,14.967764418888308,22.267733718334867,55.619445896497645
139,minibatch,19,140692009.78790283,0.3060014247894287,150.7521047592163,15.002613695765813,22.225015696003673,55.54974734274264
139,minibatch,20,140217446.40753174,0.31851696968078613,143.5280020236969,15.020038334204566,22.322669731190377,56.0724864959052
139,minibatch,21,139180420.44750977,0.3245084285736084,141.51567912101746,14.828367311378287,22.317262561643116,55.82854155776268
139,minibatch,22,141023309.10638428,0.33516907691955566,148.9060025215149,13.88743683568566,21.280704010709233,54.748213974560024
139,minibatch,23,141390762.4175415,0.3420560359954834,136.73899149894714,15.037462972643317,22.104481451057506,55.44519951211012
139,minibatch,24,140444126.59777832,0.34835362434387207,117.73442530632019,14.445025265725736,21.79329262052733,55.37550095835512
139,minibatch,25,138518418.36212158,0.35979509353637695,118.27814769744873,15.612476041122147,22.47602729306859,56.717198118139045
139,minibatch,26,139119556.36273193,0.3692502975463867,154.65629196166992,15.751873148632168,22.44921962512135,56.089911134343964
139,minibatch,27,140103612.12731934,0.3819737434387207,125.12683033943176,14.09653249695069,21.42257652320381,54.34744729046872
139,minibatch,28,138473858.91229248,0.3849828243255615,108.83451533317566,15.438229656734622,22.274046692499386,55.02700818958006
139,minibatch,29,139742704.57891846,0.401369571685791,128.20240139961243,14.445025265725736,22.16546768559314,56.0027879421502
139,minibatch,30,138036920.83520508,0.4025709629058838,115.50840997695923,14.445025265725736,22.050347524733304,56.3338560724865
139,minibatch,31,138153455.54504395,0.4083821773529053,114.02540516853333,14.375326711970725,21.79141186590219,54.76563861299878
139,minibatch,32,131051208.3256836,1.0220720767974854,83.56368684768677,16.117790555845964,23.123691423482327,57.37933437881164
139,minibatch,33,130044494.41882324,1.082216739654541,77.5781524181366,15.891270256142183,23.291113157814678,57.25736190974037
139,minibatch,34,129791201.54223633,1.268040418624878,75.31505370140076,17.0935703084161,23.275195888891655,57.34448510193414
139,minibatch,35,129977399.56011963,1.2921411991119385,78.82095432281494,16.762502178079806,23.18410375127573,57.15281407910786
139,minibatch,36,129365233.91333008,1.3076238632202148,75.99388599395752,17.163268862171112,23.415637091800185,57.76267642446419
139,minibatch,37,129244013.37353516,1.319512128829956,72.96123838424683,16.34431085554975,23.433255337332707,57.60585467851542
139,minibatch,38,128665718.88745117,1.3353631496429443,67.81893944740295,17.198118139048617,24.21689387842028,58.94755183829935
139,minibatch,39,137757960.83294678,0.4749481678009033,103.51673078536987,15.089736887959576,22.026568424895657,56.14218504966022
139,minibatch,40,137242726.46429443,0.49541187286376953,98.42342400550842,14.549573096358252,22.266959289959814,55.9679386652727
139,minibatch,41,136379935.48815918,0.494769811630249,94.53757667541504,15.960968809897194,22.229752155261824,54.78306325143754
139,minibatch,42,128021578.59869385,1.265946388244629,63.56176543235779,17.738281930649936,23.587594763757856,57.93692280885172
139,minibatch,43,127797577.72912598,1.1909403800964355,64.69792008399963,16.692803624324796,23.962017054019146,58.26799093918801
139,minibatch,44,127840405.88586426,1.5045866966247559,63.994354009628296,16.431434047743508,23.329295242520544,57.84979961665796
139,minibatch,45,127150138.90148926,1.3685188293457031,55.230239152908325,17.442063077191147,23.881663195568056,58.651332984840565
139,minibatch,46,127151942.01403809,1.5190625190734863,61.61451482772827,17.00644711622234,23.652031353285928,57.919498170412965
139,minibatch,47,127321948.26202393,1.2580182552337646,56.99120283126831,17.00644711622234,23.6119546848768,58.58163443108555
139,minibatch,48,126530445.2654419,1.105215311050415,55.259689807891846,18.626938491026312,24.462041946359772,59.17407213800313
139,minibatch,49,127422982.90441895,1.1093690395355225,60.80927085876465,17.529186269384912,23.72023636660333,57.62327931695417
139,minibatch,50,126110858.67858887,1.319941520690918,56.35150098800659,17.494336992507407,23.984060604551978,58.77330545391183
139,minibatch,51,126417997.38671875,1.3262052536010742,57.28475618362427,17.23296741592612,23.969996432097844,58.77330545391183
139,minibatch,52,126246423.43136597,1.3232717514038086,53.00336027145386,18.10419933786374,24.563291541859236,59.627112737410705
139,minibatch,53,125618051.26080322,1.7146272659301758,49.365230321884155,17.964802230353722,24.095965504747525,58.21571702387175
139,minibatch,54,125755861.9130249,1.5028910636901855,54.217018127441406,18.417842829761284,24.44285410045995,59.10437358424813
139,minibatch,55,125324471.12628174,1.756331205368042,50.18145823478699,18.313294999128768,24.508155007370895,59.59226346053319
139,minibatch,56,124800360.55273438,1.7762587070465088,50.05642104148865,17.77313120752744,23.941031427962947,58.546785154208045
139,minibatch,57,124907835.85107422,1.5851600170135498,49.70563507080078,17.616309461578673,23.98052727509079,58.895277922983105
139,minibatch,58,124488320.21276855,1.5906445980072021,48.983691930770874,17.720857292211186,24.17555876390168,58.61648370796306
139,minibatch,59,124048911.77355957,1.8680832386016846,46.22171330451965,17.633734100017424,23.73063583335408,57.62327931695417
139,minibatch,60,123853218.52838135,1.8426008224487305,46.13469052314758,18.8883080676076,24.14457471436039,58.44223732357554
139,minibatch,61,124770204.19110107,1.8394954204559326,47.57824969291687,16.832200731834813,23.903997156741536,58.389963408259284
139,minibatch,62,123956136.28820801,1.9105582237243652,45.09907293319702,17.947377591914968,24.178006510729983,59.03467503049312
139,minibatch,63,123642710.86743164,1.6981987953186035,43.11426520347595,18.504966021955045,24.578793938438476,58.96497647673811
139,minibatch,64,126136135.55969238,1.3134500980377197,49.25437545776367,17.30266596968113,23.90134888828041,58.70360690015682
139,minibatch,65,132043666.13110352,0.7377943992614746,71.68872475624084,16.065516640529708,22.341601739144863,56.42097926468026
139,minibatch,66,124162106.99053955,1.5769052505493164,44.91926431655884,19.11482836731138,24.25384517517293,58.96497647673811
139,minibatch,67,123328799.36956787,1.6131532192230225,40.64158916473389,18.365568914445024,23.97005174841035,58.96497647673811
139,minibatch,68,123754814.05065918,1.5925867557525635,44.61784768104553,17.77313120752744,24.072898602433362,58.180867746994245
139,minibatch,69,123600641.76477051,1.8043742179870605,46.91717863082886,18.679212406342568,24.35789515899291,58.49451123889179
139,minibatch,70,123815261.35235596,1.6392583847045898,42.88574266433716,18.33071963756752,24.66436135934307,59.71423592960446
139,minibatch,71,123258472.82489014,1.9990544319152832,44.26080942153931,17.598884823139922,24.157567133259764,59.34831852239066
139,minibatch,72,122749496.38635254,1.8493926525115967,40.15576457977295,18.539815298832547,24.348961574523518,59.121798222686884
139,minibatch,73,122887331.00769043,1.8817951679229736,39.299771547317505,18.173897891618747,24.438186786592432,58.98240111517686
139,minibatch,74,131481620.21063232,0.8006737232208252,69.10963916778564,16.762502178079806,23.241286989326714,57.41418365568914
139,minibatch,75,122243581.83666992,1.7347993850708008,38.631186962127686,19.393622582331417,24.143385413641557,59.31346924551315
139,minibatch,76,123316826.37298584,1.7445368766784668,41.602848529815674,17.964802230353722,24.147707000555933,58.94755183829935
139,minibatch,77,122803128.61834717,1.7479937076568604,42.72376465797424,18.801184875413835,24.69617515357191,59.10437358424813
139,minibatch,78,121916066.37365723,1.8481636047363281,36.9257447719574,18.574664575710052,24.568159377359585,59.36574316082941
139,minibatch,79,134264086.77679443,0.8183834552764893,69.47484970092773,16.745077539641052,23.082349394424668,56.63007492594529
139,minibatch,80,134514471.76342773,0.837122917175293,70.58292269706726,17.128419585293607,23.24355495813938,57.0656908869141
139,minibatch,81,121804686.24951172,2.0151095390319824,39.1373872756958,17.720857292211186,24.10190509380264,59.03467503049312
139,minibatch,82,121578019.66778564,2.041745901107788,36.976996183395386,18.226171806935007,24.76704917896763,60.13242725213451
139,minibatch,83,121514056.90490723,2.3261561393737793,36.440184593200684,18.783760236975084,24.920116330205193,59.78393448335947
139,minibatch,84,122828091.25006104,1.8475492000579834,40.308969497680664,18.522390660393796,24.921208827377146,59.156647499564386
139,minibatch,85,121578731.38793945,2.090183973312378,36.40016961097717,18.243596445373758,25.151663499807768,60.13242725213451
139,minibatch,86,121681274.4241333,2.111793041229248,36.05667042732239,19.06255445199512,24.209758074107267,58.755880815473084
139,minibatch,87,121783115.25531006,2.1266117095947266,35.638057708740234,18.226171806935007,24.361815702641632,59.121798222686884
139,minibatch,88,121345416.32629395,2.461398124694824,35.43483567237854,19.167102282627635,24.587727522907866,59.17407213800313
139,minibatch,89,120871205.83825684,2.117283344268799,36.28981328010559,18.47011674507754,24.656444212115932,59.20892141488064
139,minibatch,90,120254305.90771484,2.4665958881378174,34.59651589393616,18.644363129465063,24.501026117596954,59.609688098971944
139,minibatch,91,121977581.35888672,1.9630064964294434,36.359506130218506,18.45269210663879,24.392689119557915,59.03467503049312
139,minibatch,92,132495354.85375977,0.957317590713501,72.41322755813599,16.29203694023349,23.28225563327497,57.11796480223036
139,minibatch,93,131564588.8673706,0.9532358646392822,62.35357642173767,16.814776093396063,23.005881506926983,56.6997734797003
139,minibatch,94,134341800.50494385,0.9453203678131104,69.64551186561584,15.908694894580938,22.803513692170252,56.595225649067785
139,minibatch,95,132384983.89471436,1.0024645328521729,63.610538959503174,17.110994946854852,23.167985960719886,57.20508799442412
139,minibatch,96,131802655.65698242,0.9688224792480469,65.1636323928833,16.971597839344835,23.417573162737824,57.84979961665796
139,minibatch,97,133551442.1807251,0.9542863368988037,65.2679398059845,16.88447464715107,22.95917379555644,57.62327931695417
139,minibatch,98,131663919.97753906,0.9791727066040039,66.3602614402771,17.23296741592612,23.430855992277845,57.88464889353546
139,minibatch,99,131678196.9220581,0.986680269241333,64.09643197059631,17.30266596968113,22.988422295792923,57.1353894406691
139,minibatch,100,119621558.15081787,2.651914119720459,31.90556025505066,18.783760236975084,24.737959713129605,60.27182435964453
139,minibatch,101,119296658.17773438,2.7010557651519775,31.900417804718018,18.99285589824011,25.01114623696955,59.749085206481965
139,minibatch,102,131540401.69866943,1.0400993824005127,63.87061333656311,16.93674856246733,22.99479058626994,56.83917058721032
139,minibatch,103,132010823.45581055,1.0430197715759277,62.99476861953735,16.88447464715107,23.09471950480837,57.187663355985364
139,minibatch,104,120194662.08917236,2.198540687561035,31.334665536880493,18.81860951385259,24.720085629651756,59.243770691758144
139,minibatch,105,132040575.40979004,1.052133321762085,62.490042209625244,17.40721380031364,23.281730128306187,57.23993727130162
139,minibatch,106,131731668.60876465,1.0750503540039062,61.887561082839966,17.058721031538596,23.339756940122857,57.588430040076666
139,minibatch,107,131715891.90240479,1.0478873252868652,61.53929615020752,17.633734100017424,23.68703966456188,57.98919672416797
139,minibatch,108,120201657.68450928,2.193821430206299,33.15899705886841,19.219376197943895,24.47210260069643,58.790730092350586
139,minibatch,109,118898311.24291992,2.7392354011535645,31.75944232940674,19.463321136086424,25.145108516776055,60.49834465934831
139,minibatch,110,119196559.29986572,2.8295412063598633,31.013366222381592,19.829238543300225,24.910394488282623,59.45286635302317
139,minibatch,111,132256070.80981445,1.0992889404296875,62.56072926521301,16.29203694023349,23.45572758928744,57.814950339780445
139,minibatch,112,131606093.21881104,1.1220965385437012,60.532169342041016,16.745077539641052,23.632891909159547,57.39675901725039
139,minibatch,113,131927009.19909668,1.1297950744628906,59.44846057891846,16.71022826276355,23.771970947872674,57.88464889353546
139,minibatch,114,131672701.80529785,1.1295883655548096,61.07696795463562,16.553406516814775,23.13631737181136,56.87401986408782
139,minibatch,115,131847180.0682373,1.144721269607544,58.224984645843506,16.623105070569785,23.2445783099207,56.891444502526575
139,minibatch,116,132294100.58569336,1.1355764865875244,61.93364071846008,16.605680432131035,23.199149788276813,57.222512632862866
139,minibatch,117,131974011.97070312,1.1650464534759521,54.408562660217285,17.041296393099845,23.735973857510714,57.84979961665796
139,minibatch,118,132206207.8852539,1.1618154048919678,62.201476097106934,16.553406516814775,22.839690560547858,56.577801010629024
139,minibatch,119,131337212.3638916,1.16782808303833,54.284544467926025,17.145844223732357,23.34601459797487,57.62327931695417
139,minibatch,120,131584249.87469482,1.180351734161377,57.40937161445618,17.32009060811988,23.701698487375435,57.72782714758669
139,minibatch,121,117900258.15716553,3.1568543910980225,28.889979600906372,19.533019689841435,25.156406873604993,60.39379682871581
139,minibatch,122,117518534.4868164,3.189441204071045,26.214526653289795,20.195155950514028,25.34238723078242,60.411221467154554
139,minibatch,123,118040297.29455566,3.1729609966278076,27.973755836486816,18.644363129465063,24.897720138180148,59.57483882209444
139,minibatch,124,117783352.69122314,3.2069358825683594,27.586578369140625,19.323924028576407,25.105681815038842,60.20212580588953
139,minibatch,125,117506199.4790039,3.174884557723999,28.028225898742676,19.41104722077017,25.52829844256922,61.29987802753093
139,minibatch,126,118421188.25524902,3.1900415420532227,27.615082263946533,19.898937097055235,25.133367629447083,60.14985189057327
139,minibatch,127,118257736.84375,3.081679344177246,28.958939790725708,19.533019689841435,25.70769615855868,60.86426206656211
139,minibatch,128,132322290.85058594,1.2490880489349365,60.15585684776306,16.901899285589824,23.40243032218986,57.309635825056624
139,minibatch,129,131897659.80236816,1.2508370876312256,59.31211233139038,17.337515246558635,23.16549672665721,57.36190974037289
139,minibatch,130,131432589.60778809,1.2586710453033447,58.47317719459534,16.57083115525353,23.21982426007517,57.15281407910786
139,minibatch,131,117311813.43597412,3.3063852787017822,27.505430221557617,19.445896497647674,25.38452443183232,60.20212580588953
139,minibatch,132,117745167.36376953,3.3049275875091553,27.978614568710327,20.351977696462797,25.621139958568083,60.56804321310333
139,minibatch,133,117951259.92730713,3.333744525909424,28.4501371383667,20.142882035197772,25.638481622538084,60.27182435964453
139,minibatch,134,118503748.15686035,3.3648738861083984,29.20442247390747,19.393622582331417,25.248501619385046,60.30667363652205
139,minibatch,135,117501980.97613525,3.3445792198181152,27.576727628707886,20.108032758320267,25.46442884524432,61.090782366265906
139,minibatch,136,117343646.35290527,3.370758295059204,26.563307285308838,19.358773305453912,25.362425564986985,60.51576929778707
139,minibatch,137,117613560.99841309,3.2914769649505615,26.364307165145874,19.585293605157695,25.254316746737025,60.951385258755884
139,minibatch,138,117301249.13458252,3.3209404945373535,26.490903854370117,19.794389266422723,25.09863589973365,59.81878376023697
139,minibatch,139,131979231.56280518,1.3257222175598145,54.68487811088562,16.849625370273564,23.398129478892677,57.1353894406691
139,minibatch,140,131374329.37268066,1.3683907985687256,56.58066368103027,16.239763024917234,22.971329555229186,56.595225649067785
139,minibatch,141,131253482.64538574,1.3859357833862305,55.707308530807495,16.535981878376024,22.91346869235003,56.351280710925245
139,minibatch,142,117712622.00445557,3.4438116550445557,27.489226579666138,18.76633559853633,24.696915009251654,59.22634605331939
139,minibatch,143,116978523.56610107,3.531791925430298,24.60068368911743,19.759539989545218,25.488927057144515,59.975605506185744
139,minibatch,144,116852535.04888916,3.5171689987182617,25.444029331207275,19.56786896671894,25.301840373717006,59.92333159086949
139,minibatch,145,132319482.14263916,1.3898181915283203,59.473716020584106,16.71022826276355,23.37421208827377,57.553580763199164
139,minibatch,146,132321461.57226562,1.4004299640655518,62.574907302856445,16.22233838647848,23.21546810046549,57.60585467851542
139,minibatch,147,131023061.2263794,1.407461404800415,54.76051640510559,16.553406516814775,23.744416509706628,57.7975257013417
139,minibatch,148,115981637.0939331,3.586820602416992,23.65198063850403,19.689841435790207,25.614750924473874,60.42864610559331
139,minibatch,149,116142132.81518555,4.512140274047852,26.215332746505737,20.29970378114654,25.477317546057748,60.620317128419586
139,minibatch,150,116107997.62451172,3.6677231788635254,24.583553552627563,19.445896497647674,25.241262096986087,60.08015333681826
139,minibatch,151,116129761.23712158,3.6640493869781494,24.462565898895264,19.86408782017773,25.220781232281492,60.045304059940754
139,minibatch,152,116500059.15576172,3.589345693588257,27.08493399620056,20.857292211186618,25.326843346968804,59.487715629900684
139,minibatch,153,116093742.9644165,3.6806509494781494,24.966220140457153,19.602718243596446,25.31100905251454,60.01045478306325
139,minibatch,154,116101019.72583008,3.2319343090057373,24.472353219985962,20.07318348144276,25.473134249924634,60.42864610559331
139,minibatch,155,115405964.91705322,3.7253265380859375,24.645180225372314,20.73531974211535,25.56320303575923,60.28924899808329
139,minibatch,156,116409311.06652832,3.7354302406311035,25.398271322250366,20.404251611779056,25.680044916845755,60.18470116745077
139,minibatch,157,116055232.54284668,3.792675018310547,23.192938089370728,20.700470465237846,26.1914649695622,61.90974037288727
139,minibatch,158,116039258.68890381,3.8296194076538086,24.99774146080017,19.829238543300225,25.32104896323401,60.045304059940754
