PCA,CLUSTERING,K,DISTANCE/WSS,TRAIN_TIME,TEST_TIME,PRECISION,RECALL,ACCURACY
139,kmcuda,95,45.96718215942383,3.7040884494781494,35.6968731880188,20.857292211186618,25.426710034655674,60.75971423592961
139,kmcuda,96,45.952857971191406,3.5856099128723145,33.2740592956543,20.386826973340302,24.975121488451336,60.08015333681826
139,kmcuda,97,45.912757873535156,4.121148109436035,30.33296823501587,20.0209095661265,25.39212351026256,60.620317128419586
139,kmcuda,98,45.92805099487305,3.517406940460205,31.72051692008972,20.526224080850323,25.312793003592795,60.53319393622583
139,kmcuda,99,45.90861892700195,3.570835590362549,29.491596460342407,20.386826973340302,25.24305987714247,60.23697508276703
139,kmcuda,100,45.89086151123047,3.3712661266326904,29.10333514213562,20.456525527095312,25.299600063060595,60.09757797525701
139,kmcuda,101,45.8586540222168,3.439568042755127,28.455525398254395,21.083812510890397,25.39102409855154,60.32409827496079
139,kmcuda,102,45.835933685302734,3.366434097290039,28.274781465530396,20.752744380554102,25.4003932989819,60.32409827496079
139,kmcuda,103,45.81404495239258,3.581718921661377,27.881380319595337,20.421676250217807,25.442164029461466,60.56804321310333
139,kmcuda,104,45.79069900512695,3.769533634185791,28.233073234558105,20.752744380554102,25.693708046034235,61.00365917407213
139,kmcuda,105,45.76697540283203,3.744450569152832,28.614899158477783,20.386826973340302,25.49828934303581,60.480920020909565
139,kmcuda,106,45.76198959350586,3.6199326515197754,28.431063413619995,20.787593657431607,25.290555845966196,60.18470116745077
139,kmcuda,107,45.75094985961914,3.6353251934051514,28.382521867752075,20.68304582679909,25.685631864408652,60.63774176685833
139,kmcuda,108,45.731163024902344,3.6051974296569824,27.94973134994507,20.613347273044084,25.679955027837938,60.480920020909565
139,kmcuda,109,45.719234466552734,3.657437801361084,28.94872522354126,20.543648719289077,25.48056737941736,60.06272869837951
139,kmcuda,110,45.692386627197266,3.7057762145996094,27.522302627563477,20.508799442411572,25.551538208359954,60.358947551838305
139,kmcuda,111,45.67769241333008,3.8093373775482178,26.800203561782837,20.543648719289077,25.57723955005711,60.49834465934831
139,kmcuda,112,45.66139221191406,3.73366379737854,26.53665018081665,20.404251611779056,25.808434078167487,60.846837428123365
139,kmcuda,113,45.6490592956543,3.7630205154418945,26.26420021057129,20.21258058895278,25.466399488877272,60.23697508276703
139,kmcuda,114,45.63392639160156,3.588529109954834,26.83220362663269,20.68304582679909,25.480968422683002,60.14985189057327
139,kmcuda,115,45.600181579589844,4.00299859046936,26.65015983581543,20.64819654992159,25.55944152650896,60.44607074403206
139,kmcuda,116,45.58372116088867,3.937415838241577,26.904683351516724,20.839867572747867,25.70380327306621,60.56804321310333
139,kmcuda,117,45.56962203979492,4.031219005584717,26.262999773025513,20.700470465237846,25.68675893427592,60.724864959052105
139,kmcuda,118,45.55475997924805,3.734574317932129,28.078523874282837,20.526224080850323,25.727679176450735,60.82941278968461
139,kmcuda,119,45.535491943359375,3.801241874694824,27.518651247024536,20.386826973340302,25.923851564207023,61.38700121972469
139,kmcuda,120,45.52802276611328,3.723515748977661,25.31185221672058,20.334553058024046,25.71920886609857,60.93396062031713
139,kmcuda,121,45.53160095214844,3.6200296878814697,25.75278377532959,20.282279142707786,25.548295289539407,60.55061857466457
139,kmcuda,122,45.51042938232422,3.5588951110839844,25.20775270462036,20.752744380554102,25.644151544569738,60.63774176685833
139,kmcuda,123,45.47210693359375,3.837911605834961,25.405810832977295,20.857292211186618,25.818577706972896,61.19533019689841
139,kmcuda,124,45.4608154296875,3.865140438079834,26.984471797943115,20.839867572747867,25.774172537110335,61.02108381251089
139,kmcuda,125,45.45389938354492,3.7412760257720947,26.92923593521118,20.80501829587036,25.7901174641896,60.75971423592961
139,kmcuda,126,45.45123291015625,3.5245368480682373,24.86326026916504,20.700470465237846,25.664300511399308,60.620317128419586
139,kmcuda,127,45.43673324584961,3.6982738971710205,25.271814584732056,20.508799442411572,25.885088658219868,61.26502875065343
139,kmcuda,128,45.417362213134766,3.7750914096832275,25.365659713745117,20.961840041819134,25.993909673993308,61.33472730440843
139,kmcuda,129,45.409828186035156,3.8651816844940186,26.16706871986389,20.94441540338038,25.995195778259028,61.36957658128593
139,kmcuda,130,45.3887939453125,3.8176825046539307,24.636229515075684,21.136086426206656,25.732235857693254,60.75971423592961
139,kmcuda,131,45.39106750488281,3.6902804374694824,24.911413431167603,20.94441540338038,25.406111622787,60.51576929778707
139,kmcuda,132,45.3475456237793,4.134066104888916,25.614326000213623,20.94441540338038,25.79846331283864,61.16048092002091
139,kmcuda,133,45.348854064941406,3.9785895347595215,24.715421438217163,20.822442934309112,25.545038541640736,60.27182435964453
139,kmcuda,134,45.3173942565918,4.172367334365845,23.841737747192383,20.857292211186618,25.759645090538974,60.60289248998083
139,kmcuda,135,45.30400466918945,4.106569051742554,24.268771648406982,20.613347273044084,25.577267208213367,60.70744032061335
139,kmcuda,136,45.296363830566406,4.375998497009277,23.943287134170532,21.083812510890397,25.693915482206126,60.08015333681826
139,kmcuda,137,45.28374099731445,4.341389179229736,25.94143581390381,20.31712841958529,25.73365333820117,60.60289248998083
139,kmcuda,138,45.272377014160156,4.0148022174835205,24.48538637161255,20.526224080850323,25.76422942993774,60.411221467154554
139,kmcuda,139,45.285579681396484,3.7364773750305176,25.313712120056152,21.10123714932915,25.509504725396,60.02787942150201
139,kmcuda,140,45.264251708984375,3.7232272624969482,24.191916704177856,20.99668931869664,25.519039874763866,59.888482313991986
139,kmcuda,141,45.25494384765625,3.752260208129883,24.182008028030396,20.99668931869664,25.678890188822233,60.37637219027705
139,kmcuda,142,45.23704147338867,3.727949619293213,25.08157229423523,21.205784979961667,26.033398606582093,60.81198815124586
139,kmcuda,143,45.2236442565918,3.7974135875701904,23.37915873527527,21.205784979961667,25.94178787853644,60.63774176685833
139,kmcuda,144,45.209014892578125,3.713804244995117,23.813228130340576,21.641400940930474,25.755019263905826,60.34152291339955
139,kmcuda,145,45.18878936767578,3.8602752685546875,23.47796630859375,21.53685311029796,25.929618289785566,60.480920020909565
139,kmcuda,146,45.17483901977539,3.740496873855591,22.7026846408844,21.17093570308416,25.827379915200087,60.585467851542084
139,kmcuda,147,45.16245651245117,3.825404167175293,23.57420325279236,21.345182087471684,25.805516142682894,60.67259104373585
139,kmcuda,148,45.1476936340332,3.7958407402038574,22.580429077148438,21.60655166405297,25.729532272919624,60.219550444328284
139,kmcuda,149,45.14048385620117,3.8755128383636475,22.728681325912476,21.29290817215543,25.750898198624284,60.37637219027705
139,kmcuda,150,45.14460372924805,3.630880355834961,24.165374279022217,21.118661787767902,26.046169760231443,60.916535981878376
139,kmcuda,151,45.131446838378906,3.6010782718658447,22.430676221847534,21.36260672591044,25.823659893184196,60.28924899808329
139,kmcuda,152,45.11073684692383,4.0392491817474365,21.813050270080566,20.857292211186618,26.01612608800272,60.846837428123365
139,kmcuda,153,45.0994758605957,4.1840980052948,21.773608207702637,21.118661787767902,25.968318964921156,61.143056281582155
139,kmcuda,154,45.08759689331055,3.985015869140625,21.58138656616211,21.118661787767902,25.920829910636495,60.96880989719463
139,kmcuda,155,45.087677001953125,3.718703031539917,21.516992330551147,21.083812510890397,25.917759855292527,60.846837428123365
139,kmcuda,156,45.05051040649414,4.204015254974365,22.059852123260498,20.92699076494163,25.629188482037414,60.69001568217459
139,kmcuda,157,45.0445556640625,4.3002612590789795,24.025954008102417,20.421676250217807,25.680729456212987,60.37637219027705
139,kmcuda,158,45.03303527832031,4.248830795288086,21.60096549987793,20.68304582679909,25.877952853906855,60.74228959749085
139,kmcuda,159,45.012481689453125,4.528804540634155,21.30364418029785,20.892141488064123,25.883083441891596,60.63774176685833
139,kmcuda,160,45.003055572509766,4.222102165222168,21.288339614868164,21.554277748736713,26.14821452772315,61.282453389092176
139,kmcuda,161,45.00505828857422,3.9843783378601074,21.097599267959595,21.397456002787944,25.879494796117903,60.89911134343963
139,kmcuda,162,44.98434829711914,4.273723363876343,21.47742533683777,21.29290817215543,25.462886903033272,60.30667363652205
139,kmcuda,163,44.97542190551758,4.360419034957886,23.299556493759155,21.414880641226695,25.578069294744676,60.37637219027705
139,kmcuda,164,44.96638870239258,4.132236480712891,23.98607349395752,21.205784979961667,25.73697923149047,60.56804321310333
139,kmcuda,165,44.94397735595703,4.457703590393066,24.917703866958618,21.554277748736713,26.187578998608796,61.212754835337165
139,kmcuda,166,44.940399169921875,4.279273509979248,24.375017404556274,21.815647325318,26.259524777559278,61.317302665969684
139,kmcuda,167,44.931312561035156,3.97391939163208,22.13289499282837,21.711099494685485,26.046121358458002,60.53319393622583
139,kmcuda,168,44.91758728027344,3.986969470977783,24.337437868118286,21.67625021780798,25.97561380363262,60.56804321310333
139,kmcuda,169,44.911624908447266,4.037360429763794,22.12630867958069,21.641400940930474,26.365282652527817,61.4566997734797
139,kmcuda,170,44.90672302246094,3.8746180534362793,21.54858160018921,21.641400940930474,25.968775324499315,60.70744032061335
139,kmcuda,171,44.88917922973633,4.070215940475464,20.685304403305054,21.17093570308416,26.22527015104119,61.143056281582155
139,kmcuda,172,44.879764556884766,3.968147039413452,21.2531955242157,21.79822268687925,26.08750487475004,60.67259104373585
139,kmcuda,173,44.856903076171875,4.132504463195801,21.491968393325806,21.397456002787944,26.075321456921035,60.60289248998083
139,kmcuda,174,44.84432601928711,4.004260063171387,20.325238943099976,21.589127025614218,26.400712750686612,61.40442585816345
139,kmcuda,175,44.83552932739258,4.276315927505493,20.055025577545166,21.72852413312424,26.276009038685462,61.16048092002091
139,kmcuda,176,44.82771682739258,4.005983114242554,19.39305806159973,21.4497299181042,26.174876990350064,60.79456351280711
139,kmcuda,177,44.81233215332031,4.064116716384888,19.7762131690979,21.554277748736713,25.936678034168885,60.46349538247081
139,kmcuda,178,44.802833557128906,4.029059886932373,19.235388040542603,21.711099494685485,25.948515725044736,60.32409827496079
139,kmcuda,179,44.78636169433594,4.221482515335083,19.425307512283325,21.67625021780798,25.859221367585196,60.724864959052105
139,kmcuda,180,44.77878952026367,4.155648231506348,19.674391746520996,21.65882557936923,26.13096275276098,61.29987802753093
139,kmcuda,181,44.7701301574707,4.080708742141724,19.69168257713318,21.763373410001744,26.103429058212125,60.93396062031713
139,kmcuda,182,44.757511138916016,4.034972429275513,19.818894863128662,21.79822268687925,25.87349297621122,60.75971423592961
139,kmcuda,183,44.74561309814453,4.199451446533203,19.904821157455444,21.641400940930474,25.91614876769085,60.82941278968461
139,kmcuda,184,44.74211883544922,4.023566961288452,21.213191509246826,21.850496602195506,25.764990029234667,60.51576929778707
139,kmcuda,185,44.724754333496094,4.334081649780273,19.71813702583313,21.67625021780798,25.991316721844687,60.82941278968461
139,kmcuda,186,44.70548629760742,4.321810722351074,19.738030195236206,21.780798048440495,26.139854849995984,60.79456351280711
139,kmcuda,187,44.70218276977539,4.504686594009399,19.59607243537903,21.711099494685485,25.950486368677687,60.74228959749085
139,kmcuda,188,44.687862396240234,4.512922048568726,19.778267860412598,21.763373410001744,26.05546981527117,61.07335772782715
139,kmcuda,189,44.6888542175293,4.184323787689209,19.712820291519165,21.920195155950513,25.936581230622004,61.00365917407213
139,kmcuda,190,44.67094802856445,4.0612757205963135,19.42564058303833,21.79822268687925,26.048174976559714,61.10820700470465
139,kmcuda,191,44.649559020996094,4.736161947250366,19.443968772888184,21.31033281059418,26.010013635471037,60.65516640529709
139,kmcuda,192,44.63775634765625,4.208846807479858,19.087135553359985,21.60655166405297,26.03518255766034,60.881686705000874
139,kmcuda,193,44.639869689941406,4.544395446777344,19.088552713394165,21.65882557936923,25.93821306184087,60.63774176685833
139,kmcuda,194,44.635581970214844,4.501784324645996,18.991249799728394,21.60655166405297,26.057350569896307,60.881686705000874
139,kmcuda,195,44.641475677490234,4.310973882675171,18.91609477996826,21.53685311029796,25.837240047903933,60.74228959749085
139,kmcuda,196,44.62113952636719,4.0013885498046875,18.796079397201538,21.397456002787944,25.841478660349544,60.724864959052105
139,kmcuda,197,44.604522705078125,4.340870380401611,19.241146326065063,21.43230527966545,26.205992416133554,61.43927513504095
139,kmcuda,198,44.59168243408203,4.23890495300293,19.074374198913574,21.711099494685485,26.08182112364026,61.56124760411221
139,kmcuda,199,44.58264923095703,4.369138717651367,19.338433980941772,21.345182087471684,25.72157363845811,60.82941278968461
139,kmcuda,200,44.59137725830078,3.9526848793029785,18.97278380393982,21.29290817215543,25.819974443863625,61.00365917407213
